Sample	seqnames	start	end	width	Tool.Result	GS.Result	OL.Ratio
TCGA-CK-6746-01A	chr4	117000001	118000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	118000001	119000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	119000001	120000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	120000001	121000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	121000001	122000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	122000001	123000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	123000001	124000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	124000001	125000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	125000001	126000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	126000001	127000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	127000001	127801307	801307	1	1	0.801307
TCGA-CK-6746-01A	chr4	127801308	127881708	80401	0	1	0
TCGA-CK-6746-01A	chr4	127881709	128000000	118292	1	1	0.118292
TCGA-CK-6746-01A	chr4	128000001	129000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	129000001	130000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	130000001	131000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	131000001	132000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	132000001	133000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	133000001	134000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	134000001	135000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	135000001	136000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	136000001	137000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	137000001	138000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	138000001	139000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	139000001	139889738	889738	1	1	0.889738
TCGA-CK-6746-01A	chr4	139889739	140000000	110262	0	1	0
TCGA-CK-6746-01A	chr4	140000001	140149920	149920	0	1	0
TCGA-CK-6746-01A	chr4	140149921	141000000	850080	1	1	0.85008
TCGA-CK-6746-01A	chr4	141000001	142000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	142000001	143000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	143000001	143879508	879508	1	1	0.879508
TCGA-CK-6746-01A	chr4	143879509	143880600	1092	0	1	0
TCGA-CK-6746-01A	chr4	143880601	144000000	119400	1	1	0.1194
TCGA-CK-6746-01A	chr4	144000001	145000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	145000001	146000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	146000001	147000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	147000001	148000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	148000001	149000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	149000001	150000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	150000001	151000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	151000001	152000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	152000001	153000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	153000001	154000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	154000001	155000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	155000001	156000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	156000001	157000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	157000001	158000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	158000001	159000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	159000001	160000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	160000001	161000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	161000001	162000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	162000001	163000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	163000001	164000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	164000001	165000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	165000001	166000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	166000001	167000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	167000001	168000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	168000001	169000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	169000001	170000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	170000001	171000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	171000001	172000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	172000001	173000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	173000001	174000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	174000001	175000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	175000001	176000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	176000001	177000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	177000001	178000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	178000001	179000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	179000001	180000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	180000001	181000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	181000001	182000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	182000001	183000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	183000001	184000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	184000001	185000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	185000001	186000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	186000001	187000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	187000001	188000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	188000001	189000000	1000000	1	1	1
TCGA-CK-6746-01A	chr4	189000001	189474359	474359	1	1	0.474359
TCGA-CK-6746-01A	chr4	189474360	189593308	118949	0	1	0
TCGA-CK-6746-01A	chr4	189593309	190000000	406692	0	0	0
TCGA-CK-6746-01A	chr4	190000001	190214555	214555	0	0	0
TCGA-CK-6746-01A	chr11	1	60000	60000	0	0	0
TCGA-CK-6746-01A	chr11	60001	1000000	940000	0	1	0
TCGA-CK-6746-01A	chr11	1000001	2000000	1000000	0	1	0
TCGA-CK-6746-01A	chr11	2000001	3000000	1000000	0	1	0
TCGA-CK-6746-01A	chr11	3000001	4000000	1000000	0	1	0
TCGA-CK-6746-01A	chr11	4000001	5000000	1000000	0	1	0
TCGA-CK-6746-01A	chr11	5000001	6000000	1000000	0	1	0
TCGA-CK-6746-01A	chr11	6000001	7000000	1000000	0	1	0
TCGA-CK-6746-01A	chr11	7000001	8000000	1000000	0	1	0
TCGA-CK-6746-01A	chr11	8000001	9000000	1000000	0	1	0
TCGA-CK-6746-01A	chr11	9000001	10000000	1000000	0	1	0
TCGA-CK-6746-01A	chr11	10000001	11000000	1000000	0	1	0
TCGA-CK-6746-01A	chr11	11000001	12000000	1000000	0	1	0
TCGA-CK-6746-01A	chr11	12000001	13000000	1000000	0	1	0
TCGA-CK-6746-01A	chr11	13000001	14000000	1000000	0	1	0
TCGA-CK-6746-01A	chr11	14000001	15000000	1000000	0	1	0
TCGA-CK-6746-01A	chr11	15000001	16000000	1000000	0	1	0
TCGA-CK-6746-01A	chr11	16000001	17000000	1000000	0	1	0
TCGA-CK-6746-01A	chr11	17000001	18000000	1000000	0	1	0
TCGA-CK-6746-01A	chr11	18000001	18247837	247837	0	1	0
TCGA-CK-6746-01A	chr11	18247838	19000000	752163	1	1	0.752163
TCGA-CK-6746-01A	chr11	19000001	20000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	20000001	21000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	21000001	22000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	22000001	23000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	23000001	24000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	24000001	25000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	25000001	26000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	26000001	27000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	27000001	27659639	659639	1	1	0.659639
TCGA-CK-6746-01A	chr11	27659640	27788901	129262	0	1	0
TCGA-CK-6746-01A	chr11	27788902	28000000	211099	1	1	0.211099
TCGA-CK-6746-01A	chr11	28000001	29000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	29000001	30000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	30000001	31000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	31000001	32000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	32000001	33000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	33000001	34000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	34000001	35000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	35000001	36000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	36000001	37000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	37000001	38000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	38000001	39000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	39000001	40000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	40000001	41000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	41000001	42000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	42000001	43000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	43000001	44000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	44000001	45000000	1000000	1	1	1
TCGA-CK-6746-01A	chr11	45000001	45948904	948904	1	1	0.948904
TCGA-CK-6746-01A	chr11	45948905	46000000	51096	0	1	0
TCGA-CK-6746-01A	chr11	46000001	47000000	1000000	0	1	0
TCGA-CK-6746-01A	chr11	47000001	47602805	602805	0	1	0
TCGA-CK-6746-01A	chr11	47602806	48000000	397195	0	0	0
TCGA-CK-6746-01A	chr11	48000001	49000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	49000001	50000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	50000001	51000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	51000001	52000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	52000001	53000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	53000001	54000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	54000001	55000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	55000001	56000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	56000001	57000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	57000001	58000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	58000001	59000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	59000001	60000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	60000001	61000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	61000001	62000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	62000001	63000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	63000001	64000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	64000001	65000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	65000001	66000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	66000001	67000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	67000001	68000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	68000001	69000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	69000001	70000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	70000001	71000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	71000001	72000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	72000001	73000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	73000001	74000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	74000001	75000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	75000001	76000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	76000001	77000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	77000001	78000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	78000001	79000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	79000001	80000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	80000001	81000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	81000001	82000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	82000001	83000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	83000001	84000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	84000001	85000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	85000001	86000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	86000001	87000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	87000001	88000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	88000001	89000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	89000001	90000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	90000001	91000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	91000001	92000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	92000001	93000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	93000001	94000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	94000001	95000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	95000001	96000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	96000001	97000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	97000001	98000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	98000001	99000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	99000001	100000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	100000001	101000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	101000001	102000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	102000001	103000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	103000001	104000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	104000001	105000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	105000001	106000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	106000001	107000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	107000001	108000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	108000001	109000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	109000001	110000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	110000001	111000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	111000001	112000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	112000001	113000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	113000001	114000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	114000001	115000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	115000001	116000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	116000001	117000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	117000001	118000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	118000001	119000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	119000001	120000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	120000001	121000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	121000001	122000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	122000001	123000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	123000001	124000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	124000001	125000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	125000001	126000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	126000001	127000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	127000001	128000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	128000001	129000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	129000001	130000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	130000001	131000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	131000001	132000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	132000001	133000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	133000001	134000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	134000001	135000000	1000000	0	0	0
TCGA-CK-6746-01A	chr11	135000001	135086622	86622	0	0	0
TCGA-CM-5862-01A	chr1	1	1000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	1000001	2000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	2000001	3000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	3000001	4000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	4000001	5000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	5000001	6000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	6000001	7000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	7000001	8000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	8000001	9000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	9000001	10000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	10000001	11000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	11000001	12000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	12000001	13000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	13000001	14000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	14000001	15000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	15000001	16000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	16000001	17000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	17000001	17082908	82908	0	0	0
TCGA-CM-5862-01A	chr1	17082909	18000000	917092	1	0	0.917092
TCGA-CM-5862-01A	chr1	18000001	19000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	19000001	20000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	20000001	21000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	21000001	21426241	426241	1	0	0.426241
TCGA-CM-5862-01A	chr1	21426242	21427973	1732	0	0	0
TCGA-CM-5862-01A	chr1	21427974	22000000	572027	1	0	0.572027
TCGA-CM-5862-01A	chr1	22000001	23000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	23000001	24000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	24000001	24069323	69323	1	0	0.069323
TCGA-CM-5862-01A	chr1	24069324	24124718	55395	0	0	0
TCGA-CM-5862-01A	chr1	24124719	25000000	875282	1	0	0.875282
TCGA-CM-5862-01A	chr1	25000001	26000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	26000001	27000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	27000001	27550388	550388	1	0	0.550388
TCGA-CM-5862-01A	chr1	27550389	27760482	210094	0	0	0
TCGA-CM-5862-01A	chr1	27760483	28000000	239518	1	0	0.239518
TCGA-CM-5862-01A	chr1	28000001	29000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	29000001	30000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	30000001	31000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	31000001	32000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	32000001	32944704	944704	1	0	0.944704
TCGA-CM-5862-01A	chr1	32944705	33000000	55296	0	0	0
TCGA-CM-5862-01A	chr1	33000001	33012051	12051	0	0	0
TCGA-CM-5862-01A	chr1	33012052	34000000	987949	1	0	0.987949
TCGA-CM-5862-01A	chr1	34000001	35000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	35000001	36000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	36000001	37000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	37000001	37708408	708408	1	0	0.708408
TCGA-CM-5862-01A	chr1	37708409	38000000	291592	0	0	0
TCGA-CM-5862-01A	chr1	38000001	39000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	39000001	40000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	40000001	40059280	59280	0	0	0
TCGA-CM-5862-01A	chr1	40059281	41000000	940720	1	0	0.94072
TCGA-CM-5862-01A	chr1	41000001	42000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	42000001	43000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	43000001	44000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	44000001	45000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	45000001	46000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	46000001	47000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	47000001	48000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	48000001	48067382	67382	1	0	0.067382
TCGA-CM-5862-01A	chr1	48067383	48298734	231352	0	0	0
TCGA-CM-5862-01A	chr1	48298735	49000000	701266	1	0	0.701266
TCGA-CM-5862-01A	chr1	49000001	50000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	50000001	51000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	51000001	52000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	52000001	53000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	53000001	54000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	54000001	54760316	760316	1	0	0.760316
TCGA-CM-5862-01A	chr1	54760317	54783602	23286	0	0	0
TCGA-CM-5862-01A	chr1	54783603	55000000	216398	1	0	0.216398
TCGA-CM-5862-01A	chr1	55000001	56000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	56000001	57000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	57000001	58000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	58000001	58622703	622703	1	0	0.622703
TCGA-CM-5862-01A	chr1	58622704	58631337	8634	0	0	0
TCGA-CM-5862-01A	chr1	58631338	59000000	368663	1	0	0.368663
TCGA-CM-5862-01A	chr1	59000001	60000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	60000001	61000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	61000001	62000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	62000001	63000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	63000001	64000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	64000001	65000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	65000001	66000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	66000001	67000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	67000001	68000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	68000001	69000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	69000001	70000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	70000001	71000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	71000001	72000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	72000001	73000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	73000001	74000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	74000001	75000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	75000001	76000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	76000001	77000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	77000001	78000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	78000001	79000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	79000001	80000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	80000001	81000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	81000001	82000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	82000001	83000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	83000001	84000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	84000001	85000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	85000001	86000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	86000001	87000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	87000001	88000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	88000001	89000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	89000001	90000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	90000001	91000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	91000001	92000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	92000001	93000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	93000001	94000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	94000001	95000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	95000001	96000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	96000001	97000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	97000001	98000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	98000001	99000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	99000001	100000000	1000000	1	0	1
TCGA-CM-5862-01A	chr1	100000001	100112531	112531	1	0	0.112531
TCGA-CM-5862-01A	chr1	100112532	101000000	887469	0	0	0
TCGA-CM-5862-01A	chr1	101000001	102000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	102000001	103000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	103000001	104000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	104000001	105000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	105000001	106000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	106000001	107000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	107000001	108000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	108000001	109000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	109000001	110000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	110000001	111000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	111000001	112000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	112000001	113000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	113000001	114000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	114000001	115000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	115000001	116000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	116000001	117000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	117000001	118000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	118000001	119000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	119000001	120000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	120000001	121000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	121000001	122000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	122000001	123000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	123000001	124000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	124000001	125000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	125000001	126000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	126000001	127000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	127000001	128000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	128000001	129000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	129000001	130000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	130000001	131000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	131000001	132000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	132000001	133000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	133000001	134000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	134000001	135000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	135000001	136000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	136000001	137000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	137000001	138000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	138000001	139000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	139000001	140000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	140000001	141000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	141000001	142000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	142000001	143000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	143000001	144000000	1000000	0	0	0
TCGA-CM-5862-01A	chr1	144000001	145000000	1000000	0	0	0
